Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,103.379997,109.440002,102.949997,109.059998,107.951447,9691100
2020-03-03,112.000000,112.199997,103.959999,105.839996,104.764175,10927400
2020-03-04,107.000000,108.070000,104.669998,107.820000,106.724045,6834800
2020-03-05,105.639999,108.440002,105.250000,105.970001,104.892860,5294900
2020-03-06,104.160004,106.430000,102.750000,105.949997,104.873062,5370800
2020-03-09,99.760002,107.680000,99.760002,104.029999,102.972572,7346600
2020-03-10,106.239998,109.589996,104.800003,108.330002,107.228867,7461000
2020-03-11,106.029999,107.980003,103.419998,105.580002,104.506821,6102500
2020-03-12,99.239998,101.529999,92.410004,92.620003,91.678558,10208800
2020-03-13,96.650002,105.139999,92.529999,101.019997,99.993164,9267200
2020-03-16,92.589996,99.940002,91.160004,93.790001,92.836662,6963700
2020-03-17,95.120003,106.489998,95.059998,103.629997,102.576645,10586400
2020-03-18,98.940002,108.349998,96.849998,102.820000,101.774872,8845700
2020-03-19,102.720001,107.120003,99.809998,100.500000,99.478455,7414200
2020-03-20,99.300003,102.480003,96.379997,97.400002,96.409966,8057200
2020-03-23,96.550003,99.199997,93.809998,96.690002,95.707191,7104300
2020-03-24,100.139999,101.650002,96.000000,100.559998,99.537849,6498600
2020-03-25,99.120003,99.330002,90.519997,91.040001,90.114616,12563200
2020-03-26,91.389999,96.470001,91.209999,96.070000,95.093483,7014000
2020-03-27,94.489998,97.830002,92.930000,94.739998,93.777000,4902800
2020-03-30,96.180000,97.769997,95.500000,96.010002,95.034103,4485600
2020-03-31,95.279999,96.779999,92.160004,92.970001,92.024994,6388400
2020-04-01,91.639999,96.139999,91.290001,95.269997,94.301613,8581000
2020-04-02,94.269997,95.669998,92.120003,94.360001,93.400871,5929200
2020-04-03,93.529999,94.129997,90.169998,92.570000,91.629059,6815300
2020-04-06,93.220001,97.820000,92.129997,97.510002,96.518852,7107800
2020-04-07,98.750000,101.660004,97.029999,98.260002,97.261230,6598800
2020-04-08,100.349998,105.690002,100.000000,104.629997,103.566475,7542900
2020-04-09,102.000000,104.830002,101.500000,104.199997,103.140846,7070600
2020-04-13,104.199997,105.370003,102.910004,104.680000,103.615967,3235500
2020-04-14,108.489998,109.910004,105.879997,108.379997,107.278358,5032300
2020-04-15,108.760002,109.000000,105.250000,106.239998,105.160110,4225600
2020-04-16,107.000000,109.889999,106.650002,109.300003,108.189011,5950300
2020-04-17,110.900002,114.070000,108.430000,113.419998,112.267128,7617500
2020-04-20,112.500000,112.500000,108.720001,108.980003,107.872261,5329600
2020-04-21,108.260002,108.260002,105.910004,106.900002,105.813400,4519700
2020-04-22,108.190002,108.529999,106.419998,106.839996,105.754013,2956000
2020-04-23,100.699997,105.500000,100.500000,103.860001,102.804306,16508000
2020-04-24,104.500000,108.449997,103.860001,107.820000,106.724045,6092600
2020-04-27,108.680000,111.199997,108.510002,109.879997,108.763107,4340700
2020-04-28,111.510002,113.879997,110.110001,112.000000,110.861565,4904700
2020-04-29,113.500000,114.040001,110.110001,112.099998,110.960541,4929800
2020-04-30,111.080002,111.199997,108.889999,109.739998,108.624535,4767900
2020-05-01,108.849998,109.480003,106.099998,108.230003,107.129883,4590500
2020-05-04,107.830002,112.029999,107.629997,111.709999,110.574516,4578300
2020-05-05,111.699997,113.379997,110.470001,111.760002,110.624001,4201100
2020-05-06,112.889999,115.620003,112.559998,113.580002,112.425507,4913900
2020-05-07,114.760002,115.290001,113.099998,113.360001,112.207741,3689800
2020-05-08,114.709999,116.830002,114.120003,115.830002,114.652634,4267400
2020-05-11,116.820000,120.739998,115.930000,120.180000,118.958412,5996300
2020-05-12,121.000000,122.949997,119.389999,119.389999,118.176445,4897000
2020-05-13,119.449997,120.629997,118.139999,119.139999,117.928986,4677900
2020-05-14,117.940002,120.830002,117.120003,119.940002,118.720856,5635600
2020-05-15,120.349998,122.650002,119.800003,120.940002,119.710693,8354200
2020-05-18,123.260002,125.550003,122.769997,125.199997,123.927391,6346900
2020-05-19,125.110001,125.970001,122.769997,123.169998,122.564125,7914900
2020-05-20,124.089996,124.910004,119.290001,119.629997,119.041534,12897000
2020-05-21,119.629997,120.370003,117.639999,118.680000,118.096214,7620700
2020-05-22,118.830002,119.360001,117.180000,117.489998,116.912064,4902900
2020-05-26,118.800003,119.959999,114.809998,115.120003,114.553726,7274600
2020-05-27,115.629997,117.449997,114.230003,117.410004,116.832466,8260300
2020-05-28,117.959999,120.239998,117.459999,118.430000,117.847443,6137300
2020-05-29,118.739998,122.779999,118.160004,122.330002,121.728264,8706900
2020-06-01,120.449997,120.739998,118.820000,119.489998,118.902229,6020100
2020-06-02,119.660004,120.779999,118.190002,118.849998,118.265373,5144600
2020-06-03,119.139999,122.300003,118.300003,121.730003,121.131218,5815800
2020-06-04,121.879997,122.739998,119.550003,119.959999,119.369919,3963600
2020-06-05,121.410004,122.510002,119.680000,121.529999,120.932190,4578800
2020-06-08,120.809998,122.459999,120.580002,122.370003,121.768066,3578400
2020-06-09,122.540001,122.730003,120.290001,120.720001,120.126183,2923500
2020-06-10,120.750000,122.180000,119.779999,120.000000,119.409721,3653700
2020-06-11,118.570000,120.940002,117.779999,118.010002,117.429512,5005100
2020-06-12,119.580002,119.750000,114.809998,116.900002,116.324974,4951400
2020-06-15,115.459999,118.690002,115.230003,118.150002,117.568825,4593800
2020-06-16,120.440002,121.330002,117.220001,119.209999,118.623604,5138000
2020-06-17,119.470001,119.470001,117.779999,118.269997,117.688225,3808600
2020-06-18,118.239998,118.260002,116.870003,117.300003,116.723007,3261100
2020-06-19,120.199997,122.930000,119.230003,120.559998,119.966965,12611200
2020-06-22,120.500000,123.110001,119.099998,122.430000,121.827766,4671200
2020-06-23,123.029999,124.430000,121.260002,121.500000,120.902344,4307000
2020-06-24,121.169998,121.989998,118.629997,119.720001,119.131096,4181600
2020-06-25,119.389999,119.949997,118.290001,119.809998,119.220650,2759500
2020-06-26,120.000000,120.650002,116.750000,117.019997,116.444374,6670800
2020-06-29,117.489998,119.279999,116.769997,118.570000,117.986755,3258900
2020-06-30,118.879997,120.440002,118.269997,119.930000,119.340065,3633900
2020-07-01,119.910004,120.360001,118.830002,118.959999,118.374832,2836400
2020-07-02,119.980003,120.589996,118.889999,119.120003,118.534050,2216100
2020-07-06,120.010002,120.250000,117.980003,119.239998,118.653458,3766400
2020-07-07,118.300003,119.550003,117.809998,118.059998,117.479263,3908300
2020-07-08,118.150002,118.500000,116.730003,117.699997,117.121033,2845100
2020-07-09,117.459999,119.309998,117.129997,117.900002,117.320053,2861000
2020-07-10,117.820000,118.980003,117.059998,118.860001,118.275330,2033500
2020-07-13,119.379997,121.760002,118.379997,118.730003,118.145973,3469700
2020-07-14,118.739998,120.169998,117.419998,120.080002,119.489326,2578200
2020-07-15,121.309998,122.720001,120.010002,121.669998,121.071503,3533900
2020-07-16,121.260002,122.989998,121.139999,121.949997,121.350128,3109900
2020-07-17,122.639999,123.209999,121.449997,121.669998,121.071503,2715500
2020-07-20,121.540001,121.870003,119.040001,119.820000,119.230606,3825900
2020-07-21,120.349998,120.989998,120.019997,120.199997,119.608734,3195400
2020-07-22,120.300003,123.180000,120.000000,123.139999,122.534271,3876600
2020-07-23,123.449997,123.599998,121.940002,122.349998,121.748161,3267500
2020-07-24,122.540001,125.529999,122.059998,123.709999,123.101471,3832900
2020-07-27,124.250000,124.489998,122.160004,122.690002,122.086494,2423400
2020-07-28,122.610001,124.459999,122.120003,123.290001,122.683540,2337000
2020-07-29,123.470001,124.480003,122.900002,123.680000,123.071617,2095800
