Date,Open,High,Low,Close,Adj Close,Volume
2019-10-07,53.750000,54.110001,53.240002,53.360001,52.603001,8659800
2019-10-08,53.020000,54.099998,52.889999,53.200001,52.445267,8039400
2019-10-09,54.009998,54.400002,53.590000,53.919998,53.155052,7615300
2019-10-10,51.950001,53.259998,51.070000,53.099998,52.346684,22703500
2019-10-11,53.500000,53.770000,52.639999,52.950001,52.198814,10935000
2019-10-14,52.049999,53.200001,51.970001,52.990002,52.238251,6631900
2019-10-15,53.209999,53.990002,53.009998,53.639999,52.879028,8413300
2019-10-16,53.750000,54.130001,53.070000,53.169998,52.415691,5532800
2019-10-17,53.520000,53.759998,53.250000,53.369999,52.612858,4402000
2019-10-18,53.189999,53.990002,53.180000,53.830002,53.066334,6966400
2019-10-21,54.189999,54.980000,54.099998,54.580002,53.805695,6699600
2019-10-22,54.689999,54.959999,54.060001,54.650002,53.874702,5646900
2019-10-23,54.049999,54.240002,53.599998,53.810001,53.440701,4876100
2019-10-24,54.299999,54.660000,53.480000,53.790001,53.420837,4825300
2019-10-25,53.610001,54.740002,53.599998,54.599998,54.225277,4412800
2019-10-28,54.720001,55.330002,54.720001,55.169998,54.791363,3966400
2019-10-29,55.139999,55.869999,55.110001,55.380001,54.999924,4480100
2019-10-30,55.360001,55.410000,54.810001,55.320000,54.940334,3813800
2019-10-31,55.020000,55.200001,54.410000,55.080002,54.701984,7024000
2019-11-01,55.549999,56.070000,55.230000,56.020000,55.635532,5389600
2019-11-04,56.750000,56.970001,56.419998,56.880001,56.489632,6164400
2019-11-05,57.279999,58.139999,57.049999,57.509998,57.115303,6915300
2019-11-06,57.500000,57.599998,57.040001,57.580002,57.184826,5120200
2019-11-07,57.919998,58.430000,57.580002,57.660000,57.264275,7754400
2019-11-08,57.480000,57.660000,57.029999,57.580002,57.184826,4821000
2019-11-11,57.259998,57.520000,57.090000,57.209999,56.817364,3811600
2019-11-12,57.590000,57.689999,57.040001,57.220001,56.827297,4424700
2019-11-13,56.740002,56.880001,56.299999,56.500000,56.112236,4110600
2019-11-14,56.270000,56.750000,56.070000,56.549999,56.161892,3763900
2019-11-15,56.889999,57.230000,56.820000,56.849998,56.459835,4350100
2019-11-18,56.779999,57.090000,56.490002,57.080002,56.688259,3788400
2019-11-19,57.349998,57.490002,56.700001,57.070000,56.678326,4704900
2019-11-20,56.799999,56.849998,55.279999,55.669998,55.287933,7383600
2019-11-21,55.740002,55.990002,55.259998,55.310001,54.930405,5021000
2019-11-22,55.570000,56.130001,55.119999,56.110001,55.724915,9648200
2019-11-25,56.389999,56.689999,55.689999,56.349998,55.963264,6822400
2019-11-26,56.320000,57.480000,56.250000,57.459999,57.065647,4888100
2019-11-27,57.529999,57.580002,56.680000,57.070000,56.678326,4062500
2019-11-29,57.150002,57.849998,57.009998,57.310001,56.916679,2653600
2019-12-02,57.250000,57.650002,56.720001,56.750000,56.360523,5628200
2019-12-03,55.889999,56.000000,54.540001,55.619999,55.238277,6871700
2019-12-04,55.950001,56.570000,55.759998,56.060001,55.675259,4760100
2019-12-05,56.389999,56.410000,55.700001,55.880001,55.496494,3899900
2019-12-06,56.439999,56.599998,56.119999,56.139999,55.754707,4568200
2019-12-09,55.990002,56.150002,55.650002,55.799999,55.417042,4057000
2019-12-10,55.799999,56.369999,55.430000,55.529999,55.148891,4871900
2019-12-11,55.400002,55.520000,54.950001,55.080002,54.701984,5544300
2019-12-12,55.910000,57.490002,55.610001,56.689999,56.300930,8868000
2019-12-13,56.790001,57.290001,56.430000,56.730000,56.340660,4440400
2019-12-16,57.169998,58.490002,57.150002,58.419998,58.019058,7460700
2019-12-17,58.419998,59.299999,58.330002,58.689999,58.287205,6663200
2019-12-18,59.490002,59.639999,58.450001,58.580002,58.177963,5026900
2019-12-19,58.619999,59.240002,58.419998,59.139999,58.734119,4455700
2019-12-20,59.549999,59.580002,58.919998,58.970001,58.565289,6025700
2019-12-23,59.169998,59.919998,59.029999,59.439999,59.032059,3648100
2019-12-24,59.660000,59.720001,59.160000,59.389999,58.982403,1076000
2019-12-26,59.480000,59.720001,59.259998,59.560001,59.151237,2464400
2019-12-27,59.630001,59.650002,58.790001,59.080002,58.674534,3538600
2019-12-30,59.250000,59.299999,58.240002,58.660000,58.257412,3779300
2019-12-31,58.490002,58.730000,58.340000,58.480000,58.078648,2917300
2020-01-02,58.930000,59.389999,58.450001,59.040001,58.634808,4459200
2020-01-03,57.500000,58.119999,56.910000,58.060001,57.661533,9078100
2020-01-06,56.990002,57.759998,56.660000,57.660000,57.264275,5504300
2020-01-07,57.910000,58.070000,57.470001,57.610001,57.214619,5563000
2020-01-08,57.750000,59.400002,57.730000,58.849998,58.446106,8519000
2020-01-09,59.259998,59.470001,58.580002,58.959999,58.555355,5336700
2020-01-10,59.250000,59.490002,58.619999,59.240002,58.833435,8279700
