Date,Open,High,Low,Close,Adj Close,Volume
2020-06-29,73.949997,77.250000,71.839996,76.629997,76.629997,3880700
2020-06-30,75.540001,76.279999,74.279999,75.769997,75.769997,2987800
2020-07-01,75.339996,77.129997,73.860001,76.110001,76.110001,3791300
2020-07-02,77.970001,78.099998,74.080002,74.779999,74.779999,3669800
2020-07-06,75.629997,76.000000,72.800003,74.989998,74.989998,3023300
2020-07-07,74.300003,74.919998,72.070000,72.190002,72.190002,2220500
2020-07-08,71.000000,73.540001,70.980003,73.120003,73.120003,2008500
2020-07-09,73.940002,73.940002,69.769997,71.339996,71.339996,2369700
2020-07-10,70.000000,72.190002,69.959999,72.089996,72.089996,1974600
2020-07-13,74.309998,76.110001,71.410004,72.900002,72.900002,3578400
2020-07-14,72.430000,73.089996,71.019997,72.930000,72.930000,1741100
2020-07-15,75.349998,79.279999,75.099998,79.120003,79.120003,3042700
2020-07-16,79.150002,79.440002,75.500000,76.690002,76.690002,2373100
2020-07-17,76.669998,77.629997,75.940002,77.510002,77.510002,2224100
2020-07-20,76.830002,77.019997,73.040001,74.290001,74.290001,1977200
2020-07-21,75.290001,76.410004,74.800003,75.500000,75.500000,1862700
2020-07-22,74.820000,78.110001,74.650002,77.389999,77.389999,1397300
2020-07-23,76.500000,77.379997,74.800003,76.169998,76.169998,1554000
2020-07-24,76.089996,78.800003,75.169998,78.639999,78.639999,1783700
2020-07-27,78.129997,78.209999,75.620003,76.370003,76.370003,2379500
2020-07-28,74.800003,77.029999,74.220001,75.839996,75.839996,2306100
2020-07-29,76.690002,79.239998,76.449997,78.839996,78.839996,2110600
2020-07-30,77.199997,78.910004,76.449997,78.550003,78.550003,1532800
2020-07-31,78.480003,78.480003,75.769997,75.900002,75.900002,2718900
2020-08-03,76.220001,76.330002,73.879997,74.489998,74.489998,1871600
2020-08-04,74.709999,77.410004,74.709999,76.480003,76.480003,1742000
2020-08-05,77.470001,78.230003,74.910004,75.750000,75.750000,1682200
2020-08-06,75.129997,77.099998,75.110001,76.489998,76.489998,1714500
2020-08-07,76.000000,79.080002,75.540001,79.059998,79.059998,2655400
2020-08-10,79.750000,82.629997,79.750000,81.529999,81.529999,2636600
2020-08-11,83.430000,85.980003,81.779999,84.139999,84.139999,4441200
2020-08-12,85.129997,85.199997,83.599998,84.599998,84.599998,2727300
2020-08-13,84.500000,85.470001,83.839996,84.550003,84.550003,2035100
2020-08-14,84.209999,85.099998,83.750000,84.070000,84.070000,1654700
2020-08-17,83.620003,84.209999,82.489998,83.900002,83.900002,1519300
2020-08-18,83.910004,83.919998,81.709999,82.830002,82.830002,1640100
2020-08-19,81.260002,82.480003,79.410004,79.870003,79.870003,3074800
2020-08-20,79.389999,81.360001,78.849998,80.910004,80.910004,1181500
2020-08-21,81.309998,83.470001,80.980003,82.709999,82.709999,2086200
2020-08-24,83.629997,84.029999,82.150002,82.879997,82.879997,1629900
2020-08-25,83.690002,84.290001,81.639999,82.610001,82.610001,1695200
2020-08-26,82.300003,83.449997,81.989998,82.730003,82.730003,1520300
2020-08-27,83.879997,87.370003,83.779999,85.760002,85.760002,2312000
2020-08-28,86.839996,90.440002,86.029999,89.860001,89.860001,2932000
2020-08-31,89.900002,89.930000,86.669998,86.669998,86.669998,1936200
2020-09-01,85.930000,87.519997,85.190002,87.139999,87.139999,1922300
2020-09-02,87.800003,90.610001,87.279999,90.309998,90.309998,1804500
2020-09-03,90.139999,92.320000,87.839996,89.099998,89.099998,1906100
2020-09-04,90.050003,91.339996,87.650002,89.279999,89.279999,1469600
2020-09-08,88.580002,92.080002,88.290001,89.120003,89.120003,2200700
2020-09-09,89.430000,89.809998,88.059998,88.580002,88.580002,1888900
2020-09-10,88.570000,91.239998,88.510002,89.949997,89.949997,1727200
2020-09-11,89.949997,89.959999,84.910004,86.800003,86.800003,1960200
2020-09-14,88.070000,91.790001,87.860001,91.610001,91.610001,1563800
2020-09-15,91.250000,94.449997,90.339996,93.379997,93.379997,1815700
2020-09-16,93.370003,94.750000,92.570000,92.970001,92.970001,1920500
2020-09-17,92.110001,93.099998,90.550003,91.620003,91.620003,1777100
2020-09-18,91.099998,93.070000,89.199997,89.970001,89.970001,2035200
2020-09-21,86.089996,87.849998,85.379997,87.779999,87.779999,2070100
2020-09-22,88.120003,90.000000,87.449997,89.980003,89.980003,1601300
2020-09-23,91.269997,91.459999,88.940002,90.000000,90.000000,2949100
2020-09-24,92.410004,99.599998,92.309998,97.309998,97.309998,7289300
2020-09-25,98.599998,99.620003,95.699997,97.169998,97.169998,3601800
2020-09-28,98.669998,101.290001,97.269997,100.580002,100.580002,3217900
2020-09-29,101.279999,101.750000,98.389999,100.800003,100.800003,2288800
2020-09-30,100.180000,103.059998,100.180000,100.739998,100.739998,2421000
2020-10-01,101.800003,104.980003,100.839996,104.879997,104.879997,2053400
2020-10-02,101.500000,105.650002,101.230003,104.209999,104.209999,2011900
2020-10-05,105.059998,105.699997,102.430000,103.709999,103.709999,1594500
2020-10-06,103.809998,104.610001,100.830002,101.250000,101.250000,2364600
