Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,107.599998,116.400002,107.290001,115.879997,114.393959,17074200
2020-03-03,116.080002,117.529999,112.339996,112.910004,111.462051,11113600
2020-03-04,114.239998,116.839996,113.470001,116.769997,115.272545,8208400
2020-03-05,114.400002,117.250000,113.910004,115.919998,114.433449,8546100
2020-03-06,113.870003,117.910004,113.010002,117.230003,115.726654,9803700
2020-03-09,113.820000,120.629997,112.730003,117.160004,115.657547,19747800
2020-03-10,118.099998,120.680000,114.919998,119.790001,118.253822,12599100
2020-03-11,117.510002,119.029999,112.800003,114.430000,112.962555,10540000
2020-03-12,106.019997,111.489998,102.980003,104.050003,102.715675,18774400
2020-03-13,108.239998,114.589996,103.879997,114.099998,112.636787,14320700
2020-03-16,105.199997,111.330002,102.000000,106.760002,105.390915,12251300
2020-03-17,112.769997,119.269997,110.459999,119.260002,117.730621,17602000
2020-03-18,115.000000,128.080002,114.500000,122.580002,121.008041,25785300
2020-03-19,124.459999,127.000000,117.629997,119.449997,118.439934,19033500
2020-03-20,119.500000,122.790001,111.889999,113.970001,113.006279,18474500
2020-03-23,114.169998,117.540001,112.209999,114.279999,113.313652,13122000
2020-03-24,115.870003,117.370003,111.309998,115.029999,114.057312,14235000
2020-03-25,112.970001,114.000000,108.050003,109.400002,108.474922,17762500
2020-03-26,109.400002,110.870003,106.849998,109.820000,108.891365,19416900
2020-03-27,110.110001,112.279999,108.599998,109.580002,108.653397,12053500
2020-03-30,111.860001,115.800003,110.940002,115.190002,114.215958,9737500
2020-03-31,114.309998,116.190002,112.639999,113.620003,112.659241,8752800
2020-04-01,112.150002,115.529999,111.800003,114.139999,113.174835,9423200
2020-04-02,113.180000,119.110001,112.339996,118.650002,117.646706,9838500
2020-04-03,117.209999,119.910004,117.029999,119.480003,118.469688,9541700
2020-04-06,119.059998,126.389999,118.940002,126.070000,125.003960,15922900
2020-04-07,123.980003,126.489998,121.639999,121.989998,120.958458,13787300
2020-04-08,123.690002,123.809998,120.589996,121.839996,120.809723,9292200
2020-04-09,118.220001,122.870003,117.660004,121.800003,120.770065,10944400
2020-04-13,121.269997,125.669998,121.169998,125.300003,124.240471,8064700
2020-04-14,127.099998,129.789993,126.040001,129.000000,127.909180,11366300
2020-04-15,129.000000,129.880005,127.120003,128.759995,127.671211,7478400
2020-04-16,129.000000,132.919998,128.250000,132.330002,131.211029,10627400
2020-04-17,131.479996,132.970001,129.729996,132.119995,131.002792,10305100
2020-04-20,132.389999,133.380005,129.759995,129.850006,128.751999,8133900
2020-04-21,130.070007,131.029999,128.160004,129.210007,128.117416,9300200
2020-04-22,130.000000,132.380005,128.899994,131.589996,130.477280,6485000
2020-04-23,129.850006,131.089996,127.730003,128.529999,127.443153,9613300
2020-04-24,129.350006,129.889999,128.559998,129.440002,128.345459,5782800
2020-04-27,130.000000,130.309998,128.169998,128.300003,127.215103,5974600
2020-04-28,128.279999,130.240005,127.699997,128.000000,126.917641,6910700
2020-04-29,125.570000,125.760002,122.550003,123.599998,122.554840,14870700
2020-04-30,123.080002,123.440002,121.040001,121.550003,120.522179,13493700
2020-05-01,121.480003,123.690002,120.779999,122.919998,121.880592,10381300
2020-05-04,123.839996,124.400002,121.709999,123.699997,122.653999,5935900
2020-05-05,123.800003,125.260002,123.260002,124.730003,123.675293,6445800
2020-05-06,125.209999,125.489998,122.849998,123.300003,122.257385,5769700
2020-05-07,123.459999,123.980003,121.500000,121.889999,121.390945,9115200
2020-05-08,122.750000,123.010002,121.620003,122.940002,122.436646,6944400
2020-05-11,123.040001,124.309998,123.010002,123.669998,123.163658,8447300
2020-05-12,124.480003,125.660004,123.779999,123.779999,123.273209,6366700
2020-05-13,123.500000,126.239998,123.089996,123.709999,123.203491,9725100
2020-05-14,124.849998,125.129997,121.300003,123.419998,122.914680,7411000
2020-05-15,123.470001,125.940002,123.089996,125.940002,125.424362,10590000
2020-05-18,127.500000,128.559998,126.099998,127.660004,127.137321,13035900
2020-05-19,131.750000,131.990005,124.809998,124.949997,124.438416,24915400
2020-05-20,126.489998,126.589996,124.629997,125.449997,124.936363,10748800
2020-05-21,124.889999,126.139999,124.250000,124.989998,124.478249,7482700
2020-05-22,125.099998,125.349998,123.769997,124.330002,123.820953,7453200
2020-05-26,124.339996,125.510002,123.629997,123.860001,123.352882,7910200
2020-05-27,123.970001,124.489998,121.029999,122.480003,121.978531,10357900
2020-05-28,123.720001,124.949997,123.160004,123.690002,123.183578,8141600
2020-05-29,124.239998,124.709999,121.930000,124.059998,123.552055,9772400
2020-06-01,123.440002,124.410004,122.360001,123.959999,123.452469,6850100
2020-06-02,123.589996,124.150002,122.809998,123.940002,123.432556,6395900
2020-06-03,123.900002,123.989998,122.660004,123.470001,122.964478,6754300
2020-06-04,122.800003,123.889999,121.820000,122.110001,121.610046,8005000
2020-06-05,122.570000,122.680000,119.910004,121.559998,121.062294,13112400
2020-06-08,119.580002,121.239998,119.459999,121.239998,120.743607,9448100
2020-06-09,121.599998,122.000000,120.559998,121.349998,120.853157,6915400
