Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,23.400000,24.120001,22.540001,24.110001,24.110001,4817900
2020-03-03,23.850000,24.410000,22.980000,23.450001,23.450001,3300300
2020-03-04,23.639999,23.870001,23.090000,23.860001,23.860001,3014000
2020-03-05,23.040001,23.209999,21.170000,21.740000,21.740000,5273700
2020-03-06,20.920000,22.160000,20.799999,22.000000,22.000000,5317300
2020-03-09,20.629999,21.540001,19.980000,20.090000,20.090000,5548700
2020-03-10,20.830000,20.830000,18.750000,19.680000,19.680000,5635600
2020-03-11,18.969999,19.080000,18.020000,18.230000,18.230000,6161800
2020-03-12,17.110001,17.370001,14.670000,14.920000,14.920000,6743700
2020-03-13,16.129999,17.280001,14.690000,17.080000,17.080000,6387700
2020-03-16,15.040000,18.740000,15.040000,16.809999,16.809999,6074200
2020-03-17,17.160000,17.860001,15.400000,15.600000,15.600000,4998300
2020-03-18,14.860000,16.000000,13.730000,14.450000,14.450000,4296600
2020-03-19,14.290000,16.370001,14.270000,15.690000,15.690000,2981100
2020-03-20,15.960000,16.850000,15.490000,15.840000,15.840000,4365900
2020-03-23,15.800000,17.500000,15.360000,17.049999,17.049999,4008900
2020-03-24,18.110001,18.840000,17.320000,18.549999,18.549999,2723300
2020-03-25,18.660000,20.290001,17.750000,19.760000,19.760000,4092000
2020-03-26,20.420000,21.240000,19.040001,19.790001,19.790001,3491000
2020-03-27,18.940001,19.190001,17.760000,17.959999,17.959999,2440300
2020-03-30,18.000000,18.170000,17.350000,17.870001,17.870001,1891600
2020-03-31,17.889999,18.459999,17.170000,17.389999,17.389999,3752000
2020-04-01,16.860001,17.650000,16.299999,16.670000,16.670000,2268600
2020-04-02,16.570000,17.450001,16.020000,16.270000,16.270000,2275400
2020-04-03,16.290001,16.559999,15.350000,15.700000,15.700000,3145400
2020-04-06,16.490000,17.500000,16.379999,16.790001,16.790001,4994700
2020-04-07,17.709999,18.230000,16.490000,16.770000,16.770000,3390500
2020-04-08,17.129999,17.639999,16.680000,17.420000,17.420000,2407000
2020-04-09,18.030001,19.049999,17.730000,18.340000,18.340000,2709600
2020-04-13,18.370001,18.500000,17.440001,18.110001,18.110001,1888000
2020-04-14,18.549999,18.719999,17.870001,18.110001,18.110001,1570200
2020-04-15,17.410000,20.070000,17.110001,19.240000,19.240000,7978600
2020-04-16,19.410000,19.629999,17.950001,18.430000,18.430000,3895800
2020-04-17,19.410000,19.730000,18.610001,18.780001,18.780001,2280100
2020-04-20,18.469999,18.799999,17.860001,18.070000,18.070000,1857200
2020-04-21,17.639999,17.860001,16.950001,17.360001,17.360001,1520300
2020-04-22,17.790001,18.299999,17.309999,17.350000,17.350000,2279400
2020-04-23,17.400000,18.809999,17.340000,18.520000,18.520000,2589400
2020-04-24,18.520000,19.070000,18.230000,18.440001,18.440001,2746900
2020-04-27,18.549999,18.990000,18.270000,18.700001,18.700001,1725400
2020-04-28,19.070000,19.490000,18.660000,19.100000,19.100000,2543800
2020-04-29,19.910000,20.930000,19.600000,20.469999,20.469999,3181300
2020-04-30,20.180000,20.299999,19.530001,19.969999,19.969999,2365900
2020-05-01,19.500000,19.540001,18.299999,18.370001,18.370001,2722100
2020-05-04,18.000000,18.770000,17.420000,18.719999,18.719999,2085800
2020-05-05,19.129999,19.320000,18.080000,18.360001,18.360001,2779100
2020-05-06,18.139999,18.590000,17.580000,18.090000,18.090000,2541300
2020-05-07,18.549999,18.920000,18.309999,18.719999,18.719999,3537000
2020-05-08,18.049999,18.900000,17.500000,17.910000,17.910000,6450900
2020-05-11,17.780001,17.780001,16.670000,16.700001,16.700001,4766500
2020-05-12,16.780001,17.270000,16.620001,16.900000,16.900000,3743300
2020-05-13,16.760000,16.760000,15.280000,15.590000,15.590000,4786100
2020-05-14,15.200000,15.670000,14.530000,15.610000,15.610000,5610700
2020-05-15,15.400000,15.780000,15.310000,15.660000,15.660000,2939200
2020-05-18,16.469999,19.250000,16.459999,19.020000,19.020000,8243600
2020-05-19,18.469999,19.290001,18.299999,18.469999,18.469999,6465400
2020-05-20,18.879999,19.650000,18.680000,19.530001,19.530001,4084300
2020-05-21,19.480000,20.059999,18.980000,19.480000,19.480000,3622300
2020-05-22,19.580000,19.580000,18.610001,18.920000,18.920000,2896400
2020-05-26,20.270000,22.160000,19.969999,21.870001,21.870001,7685400
2020-05-27,22.750000,23.440001,22.230000,23.350000,23.350000,7192100
2020-05-28,23.209999,23.280001,20.950001,21.139999,21.139999,3661800
2020-05-29,21.010000,21.100000,19.020000,19.280001,19.280001,10903200
2020-06-01,19.370001,22.049999,19.320000,21.850000,21.850000,5664600
2020-06-02,21.900000,22.180000,21.120001,21.190001,21.190001,3827500
2020-06-03,21.870001,22.889999,21.670000,22.830000,22.830000,4576100
2020-06-04,22.990000,23.200001,21.930000,22.010000,22.010000,4320500
2020-06-05,23.170000,26.600000,23.170000,25.490000,25.490000,10782400
2020-06-08,26.559999,26.740000,24.969999,25.450001,25.450001,4345000
2020-06-09,24.680000,24.750000,23.650000,23.860001,23.860001,3202200
2020-06-10,23.660000,23.830000,22.030001,22.219999,22.219999,3574000
2020-06-11,20.730000,21.150000,19.850000,19.900000,19.900000,5811000
2020-06-12,20.980000,21.260000,20.000000,20.410000,20.410000,3335100
2020-06-15,19.700001,20.870001,19.400000,20.820000,20.820000,3235100
2020-06-16,21.760000,21.930000,20.160000,20.510000,20.510000,4052900
2020-06-17,20.420000,20.469999,18.860001,18.950001,18.950001,5809100
2020-06-18,18.830000,19.170000,18.570000,18.959999,18.959999,4239700
2020-06-19,19.230000,19.330000,17.990000,18.170000,18.170000,6548600
2020-06-22,17.850000,18.240000,17.170000,18.180000,18.180000,5131400
2020-06-23,18.450001,20.530001,18.360001,20.110001,20.110001,8855900
2020-06-24,19.400000,19.650000,17.900000,18.150000,18.150000,7482300
2020-06-25,17.969999,18.559999,17.840000,18.340000,18.340000,2815900
2020-06-26,18.160000,18.350000,17.860001,18.030001,18.030001,6787600
2020-06-29,18.240000,19.150000,18.090000,19.059999,19.059999,3368200
2020-06-30,18.730000,19.200001,18.469999,19.010000,19.010000,3120100
2020-07-01,18.950001,19.730000,18.860001,19.219999,19.219999,2281500
2020-07-02,19.790001,19.990000,18.910000,19.100000,19.100000,1984300
2020-07-06,19.610001,19.969999,19.030001,19.510000,19.510000,2492300
2020-07-07,19.200001,19.200001,18.410000,18.500000,18.500000,2914800
2020-07-08,18.600000,19.120001,18.209999,19.020000,19.020000,2044100
2020-07-09,18.930000,19.500000,18.379999,19.379999,19.379999,3730100
2020-07-10,18.889999,19.690001,18.719999,19.610001,19.610001,2116600
2020-07-13,19.799999,19.850000,18.790001,18.870001,18.870001,2685100
2020-07-14,18.780001,19.090000,18.430000,18.850000,18.850000,2165400
2020-07-15,19.709999,20.820000,19.700001,20.570000,20.570000,4426200
2020-07-16,20.080000,20.200001,19.280001,19.650000,19.650000,2896600
2020-07-17,19.780001,19.780001,19.200001,19.709999,19.709999,2311600
2020-07-20,19.540001,19.790001,19.040001,19.629999,19.629999,1643700
2020-07-21,19.850000,20.350000,19.709999,20.049999,20.049999,2658100
2020-07-22,20.040001,20.290001,19.520000,20.250000,20.250000,2530500
2020-07-23,20.049999,20.709999,20.010000,20.330000,20.330000,2190300
2020-07-24,20.260000,20.280001,19.860001,20.030001,20.030001,2000900
2020-07-27,20.120001,20.930000,19.930000,20.840000,20.840000,2297900
2020-07-28,20.790001,21.360001,20.639999,21.150000,21.150000,2487300
2020-07-29,21.320000,21.549999,21.010000,21.440001,21.440001,1894500
2020-07-30,21.030001,21.139999,20.290001,21.030001,21.030001,1507100
