Date,Open,High,Low,Close,Adj Close,Volume
2020-08-18,68.279999,69.699997,65.230003,67.029999,67.029999,11329200
2020-08-19,66.739998,69.169998,66.599998,68.000000,68.000000,8558800
2020-08-20,67.790001,68.000000,66.629997,67.809998,67.809998,6346700
2020-08-21,67.500000,68.019997,65.599998,66.449997,66.449997,6935600
2020-08-24,67.150002,67.849998,62.880001,64.879997,64.879997,13143200
2020-08-25,64.320000,66.695999,63.549999,66.250000,66.250000,7798500
2020-08-26,67.620003,71.639999,66.029999,70.500000,70.500000,28768100
2020-08-27,69.980003,70.320000,67.010002,68.029999,68.029999,9262600
2020-08-28,68.040001,68.949997,67.150002,67.489998,67.489998,6383700
2020-08-31,67.139999,67.199997,62.540001,64.889999,64.889999,15271800
2020-09-01,63.540001,64.500000,62.500000,63.320000,63.320000,8200700
2020-09-02,62.840000,64.889999,61.381001,64.720001,64.720001,9874600
2020-09-03,65.650002,69.349998,64.300003,64.839996,64.839996,14307300
2020-09-04,64.989998,65.000000,59.009998,62.599998,62.599998,11653300
2020-09-08,57.750000,58.599998,54.209999,54.340000,54.340000,17706200
2020-09-09,56.029999,57.189999,54.509998,56.900002,56.900002,9355400
2020-09-10,57.041000,60.320000,56.869999,57.560001,57.560001,7985300
2020-09-11,58.490002,59.509998,57.450001,59.340000,59.340000,4821900
2020-09-14,60.150002,63.849998,60.115002,63.669998,63.669998,8930800
2020-09-15,65.027000,68.410004,64.228996,66.879997,66.879997,9101200
2020-09-16,67.639999,70.040001,66.730003,68.839996,68.839996,11345200
2020-09-17,68.500000,70.900002,64.599998,67.889999,67.889999,13275200
2020-09-18,68.279999,70.000000,66.099998,69.870003,69.870003,13206200
2020-09-21,68.599998,69.480003,65.459999,69.260002,69.260002,8223000
2020-09-22,67.500000,69.190002,66.669998,68.720001,68.720001,6303600
2020-09-23,67.864998,68.620003,65.769997,67.160004,67.160004,6919400
2020-09-24,65.500000,66.769997,63.639999,65.169998,65.169998,5565200
2020-09-25,65.887001,69.730003,65.669998,69.470001,69.470001,9190600
2020-09-28,69.589996,71.500000,69.099998,70.550003,70.550003,7337400
2020-09-29,70.459999,71.339996,69.584999,70.519997,70.519997,6027600
2020-09-30,72.510002,75.389999,70.160004,70.750000,70.750000,15640800
2020-10-01,69.570000,70.199997,68.160004,70.029999,70.029999,6839000
2020-10-02,67.900002,72.769997,67.250000,68.809998,68.809998,8004900
2020-10-05,69.639999,72.019997,69.050003,71.949997,71.949997,6518100
2020-10-06,72.000000,73.919998,70.309998,71.040001,71.040001,7271000
